SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
Brc1ncccn1.C.Cc1cccc(N)c1.O=C(NC1CC(F)(F)C1)C(c1ccccc1Cl)N(C(=O)C1COC(=O)N1c1ncccn1)c1cccc(F)c1.O=C(NC1CC(F)(F)C1)C(c1ccccc1Cl)N(C(=O)C1COC(=O)N1c1ncccn1)c1cccc(F)c1.O=C1NC(C(=O)N(c2cccc(F)c2)C(C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)CO1.O=COC(CO)NC(=O)OCc1ccccc1.O=COC1COC(=O)N1.O=Cc1ccccc1Cl.[C-]#[N+]C1CC(F)(F)C1,True,True,True,,True,True,
CC(C)(C)C(NC(=O)c1nn(CC2CCC(=O)O2)c2ccccc12)C(=O)CCCCCO,True,True,True,,True,True,
Cn1c(C(NC(=O)Cn2c(SC(F)F)nc3ccccc32)c2ccccc2)nc2ccccc21,True,True,True,,True,True,
COc1ccc(-n2cnnc2SCC(=O)Nc2ccc(C)c(C)c2)cc1,True,True,True,,True,True,
CC(=O)NC(=O)C(CO)NNCC(=O)C(=O)C(CCCNC(N)N)NNCC(=O)S,True,True,True,,True,True,
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(CC(N)COCC#Cc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)nc2N1C1CCCC1,True,True,True,,True,True,
Cc1cc(NC(=O)C(CCc2ccccc2)NC(=O)C(N)CC(=O)N(CCN)CCN)ccc1Oc1cccnc1,True,True,True,,True,True,
O=C(Cn1cc(C(=O)O)nn1)NC1CCN(C2CC2)C1,True,True,True,,True,True,
COCc1ccc(C)c(CNC(=O)Nc2c(C)c(OC3CNC3)nn2-c2ccccc2)c1.COCc1ccc(C)c(CNC(=O)Nc2c(C)c(OCC3(F)CNC3)nn2-c2ccccc2)c1.COCc1ccc(C)c(CNC(=O)Nc2c(C)c(OCC3CCNCC3F)nn2-c2ccccc2)c1.COCc1ccc(C)c(CNC(=O)Nc2c(C)c(OCC3CCNCC3F)nn2-c2ccccc2)c1,True,True,True,,True,True,
Cc1ccc(-c2c(C(=O)NN=Cc3c(C)nn(-c4ccccc4)c3Cl)nnn2-c2nonc2N)cc1,True,True,True,,True,True,
C=CC(C)=C(C=C)C1(C(=CC=CC)C(=C)C)CCNC1,True,True,True,,True,True,
CN(C)CC(=O)Nc1ccc(C2NC(=O)N(C(Cc3ccccc3)C(=O)Nc3ccc(I)cc3F)C2=O)cc1,True,True,True,,True,True,
COc1cc(C(=O)N2CCC3(CC2)NC(=O)c2cc(C(N)=NN)ccc2N3)nc2c(OC)cccc12,True,True,True,,True,True,
CC1(O)CCN(c2ccc3c(C(=O)NCC(c4cnc(C(F)(F)F)nc4)N4CCC(F)(F)CC4)c(Cl)ccc3n2)CC1,True,True,True,,True,True,
CC(C)(C)C(NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2[nH]1)C(=O)N1CCCC1c1nc(Cc2ccccc2)cs1,True,True,True,,True,True,
O=C(CSc1nc(NS(=O)(=O)c2ccccc2)cc(=O)[nH]1)Nc1ccc(Cl)cc1,True,True,True,,True,True,
CC(CCc1ccccc1)(C1CCCCC1)C(Cc1ccccc1)C(=O)O,True,True,True,,True,True,
Cc1ccc(OCCCCn2c(C(c3ccccc3)c3ccccc3)nc3ccccc32)c(C)c1,True,True,True,,True,True,
CCCCCC(CCCC(CC#CCCCC(=O)OC)(C(=O)OCC)S(=O)(=O)OC)OC(C)=O,True,True,True,,True,True,
c1ccc(C(c2ccccc2)N2CCN(c3nncn4cncc34)CC2)cc1,True,True,True,,True,True,
COc1cc(C2(CN)CC2(C)C)ccc1F,True,True,True,,True,True,
COC1C(O)C(O)OC1C(O)CO,True,True,True,,True,True,
CC(C)(C)C(Cl)CCCc1cc(F)cc(F)c1,True,True,True,,True,True,
CN(C)CCCN(C)C(=O)c1ccc(O)c(Cl)c1,True,True,True,,True,True,
Cc1cccc(OCCCN2C(=O)NC(=O)C2CCCCCCC(=O)O)c1,True,True,True,,True,True,
CC#CCCC(NCCC)c1cc(C(F)(F)F)ccc1F,True,True,True,,True,True,
C[Si](C)(C)[CH]([Bi])[Si](C)(C)C.C[Si](C)(C)[CH]([Bi])[Si](C)(C)C.C[Si](C)(C)[CH]([Bi])[Si](C)(C)C,True,True,True,,True,True,
CN1CCC(CN(C)C2COCCC2O)C1,True,True,True,,True,True,
CC(C)(C)OC(=O)NC(CO)C(=O)NCCC(C)(CCOC(=O)Nc1cc2cc(F)ccc2cn1)C(=O)CCc1cccc(F)c1Cl,True,True,True,,True,True,
CC1(Cl)C(c2ccccc2)C[N+]12NCC2c1ccccc1,True,True,True,,True,True,
Cc1nc(CNCc2ccc(Br)cc2[N+](=O)[O-])cs1,True,True,True,,True,True,
CC1(C#CC[N+]2(C)CCOCC2)CCC2C(O1)c1ccccc1OC2(C)C.[I-],True,True,True,,True,True,
