SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
CCCC1CC1(O)CN,True,True,True,,True,True,
Cc1c(C(=O)NCCOc2ccccc2-c2ccccc2)nnn1-c1ccc(OC(F)F)cc1,True,True,True,,True,True,
CCC(O)c1cccc2c1C(F)(F)C(=O)N2,True,True,True,,True,True,
CNC(=O)C(Cc1ccc(OC)cc1)NC(=O)C(Cc1c(S)cccc1Cl)CC(C)C,True,True,True,,True,True,
CC(=O)Cn1c(C(=O)NCc2ccc(Cl)nc2)nc(NC(=O)c2cc(F)cc(C(F)(F)F)c2)c1C(C)c1cc(F)ccc1Cl,True,True,True,,True,True,
c1cc(-c2c3ccccc3c(-c3cccc(-c4cccc5c4oc4ccccc45)c3)c3ccccc23)cc(-c2cc3c4ccccc4c4ccccc4c3c3ccccc23)c1,True,True,True,,True,True,
CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,True,True,True,,True,True,
CC(=O)NCC(C)NC(C)=O,True,True,True,,True,True,
CC(C)CC(C)(C(N)=O)N1CCCNCC1,True,True,True,,True,True,
Cn1cnnc1COc1ccc2[nH]ccc2c1,True,True,True,,True,True,
Cc1nc(NCCNS(=O)(=O)Cc2ccc(Cl)cc2)cc(-n2cccn2)n1,True,True,True,,True,True,
CCC(C)(C)N1C(=O)CSc2cccnc21,True,True,True,,True,True,
CC.NCCCCCCN1CCC(c2ccc(NC3CCC(=O)NC3=O)cc2)CC1,True,True,True,,True,True,
O=C(CN1CCc2nc(NC(=O)c3cccs3)sc2C1)Nc1ccccc1C(F)(F)F,True,True,True,,True,True,
O=CC(CC(Cl)(Cl)Cl)c1cc(Cl)cc(Cl)c1,True,True,True,,True,True,
COCP(=O)(NC(C)C(=O)OC(C)C)Oc1cc(COC(=O)NC(=O)c2cc3c(Oc4ccc(NC(=O)NC5CC5)c(Cl)c4)ccnc3cc2OC)ccc1OC,True,True,True,,True,True,
CC(=O)Nc1cccc(C(C)NC(=O)Cc2ccccc2)c1,True,True,True,,True,True,
NC(=O)c1cc(NC(=O)C2CCCC(C(=O)Nc3ccc(F)c(C(N)=O)c3)C2)ccc1F,True,True,True,,True,True,
CCCc1nc2c(N)nc3ccccc3c2n1CCCC(C)N(OC)C(C)=O,True,True,True,,True,True,
COCCNC(=O)CN(C)c1ccc(Br)cc1N,True,True,True,,True,True,
CC1(C)OB(c2cnc(-n3cnc(N)c3)cn2)OC1(C)C,True,True,True,,True,True,
[C-]#[N+]C(=Cc1ccc(-c2ccc(-c3ccc(-c4cn(-c5ccc(CC(C)C)cc5)c5ccccc45)s3)s2)s1)C(=O)O,True,True,True,,True,True,
CC(C)CC(C(=O)NN)C(C(=O)NO)C(C=Cc1ccccc1)(CC(C)C)C(=O)CCN,True,True,True,,True,True,
CCNC(=O)C(C)N(Cc1ccccc1C)C(=O)CN(c1cc(OC)ccc1OC)S(=O)(=O)c1ccccc1,True,True,True,,True,True,
CC(C)CC(NC(=O)CNC(=O)CCc1nc2ccccc2o1)C(=O)O,True,True,True,,True,True,
CC(=O)OCC(C)CC1OCC(F)C(OC(C)=O)C1NC(=O)OCc1cn(Cc2ccccc2)nn1,True,True,True,,True,True,
CCCC1(CC(Cl)C=NC(C)C(C(=N)N)C(=O)NC2(C3CCCC3)CNCCC2N2CCNC2C(CC)CC)CC1(CC)C1CCCC1,True,True,True,,True,True,
Cc1ccc(C(=O)N(CC(=O)Nc2nc(CC(=O)NCc3cccc(C(F)(F)F)c3)cs2)CC(C)C)cc1,True,True,True,,True,True,
CN(CCN1CCCC1=O)c1ccc(Oc2ccccc2)cc1,True,True,True,,True,True,
