SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
CC.O=C(O)c1c(NC(=O)C(F)Cc2c(Cl)cccc2Cl)csc1-c1ccc(Br)cc1,True,True,True,True,True,True,False
NCC1CCNC12CCCCCC2,True,True,True,,True,True,
CC1CCc2c(sc(NC(=O)CN3CCN(c4cccc(C(F)(F)F)c4)CC3)c2C(N)=O)C1,True,True,True,,True,True,
CC1=CC=C(C(C)C)C(O)(Cl)C1,True,True,True,,True,True,
CCOC(=O)C(COCCN(C)C)CC(Cc1ccc(-c2cc(Cl)ccc2F)cc1)NB(C)O,True,True,True,,True,True,
CCN(CC)CCNC(=O)c1cc(OC)c(OC)cc1N,True,True,True,,True,True,
COc1cc(-c2nc3cc(C(=O)NCc4ccc5nccn5c4)ccc3nc2-c2ccc(F)cc2)c(F)cn1.COc1cc(-c2nc3cc(C(=O)O)ccc3nc2-c2ccc(F)cc2)ccn1.Cl.NCc1ccc2nccn2c1,True,True,True,,True,True,
CSC(=Nc1cccc(C(=O)NCc2ccccc2)c1)NC#N,True,True,True,,True,True,
N#Cc1ccc(-c2ccc(OCCCN3CCCC3)cc2)cc1,True,True,True,,True,True,
CC(O)(P(C)(C)=O)P(C)(=O)c1ccccc1,True,True,True,,True,True,
O=C(O)c1cc(C=Cc2ccccc2)c2c(n1)CCCC2,True,True,True,,True,True,
CC(C)COC(=O)n1cc(CCN(C)C)c2c(O)cccc21,True,True,True,,True,True,
CCc1cc2c(cc3n2CC(C)(C(=O)NC2CCC(C)CC2)N(CCN(CC)CC)C3=O)s1,True,True,True,,True,True,
Cc1n[nH]c(=O)c2nn(-c3ccccc3Cl)cc12,True,True,True,,True,True,
COCCN(C)C(=O)c1ccc2c(N)c(-c3ccc(NC(=O)OC(C)C)cc3)n(C3CCC3)c2c1,True,True,True,,True,True,
