Compound_CID,Name,Synonyms,Molecular_Formula,InChI,SMILES,InChIKey,IUPAC_Name,MeSH_Headings,Annotation_Content,Linked_BioAssays,Data_Source,Data_Source_Category,Tagged_by_PubChem,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,Annotation_Type_Count,Create_Date
85190108,"5'-(furan-3-yl)-4a,8-dihydroxy-8,8a-bis(hydroxymethyl)-3-methylspiro[3,5,6,7-tetrahydro-2H-naphthalene-4,3'-oxolane]-1,2'-dione",,C20H26O8,"InChI=1S/C20H26O8/c1-12-7-15(23)19(11-22)17(25,10-21)4-2-5-20(19,26)18(12)8-14(28-16(18)24)13-3-6-27-9-13/h3,6,9,12,14,21-22,25-26H,2,4-5,7-8,10-11H2,1H3",CC1CC(=O)C2(C(CCCC2(C13CC(OC3=O)C4=COC=C4)O)(CO)O)CO,RXDUFGKJOZHMHQ-UHFFFAOYSA-N,"5'-(furan-3-yl)-4a,8-dihydroxy-8,8a-bis(hydroxymethyl)-3-methylspiro[3,5,6,7-tetrahydro-2H-naphthalene-4,3'-oxolane]-1,2'-dione",,,,Cheminformatics Friedrich-Schiller-University Jena,Research and Development,,394.4,137.0,681,-0.8,28,4,8,3,394.162781,394.162781,0,1,0,6,0,6,0,0,0,0,0,0,0,20141023
85192477,"methyl (1S,2R,7S,8S,9R)-8-[(2R)-2-(furan-3-yl)-2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethyl]-2,8-dimethyl-10-oxo-11-oxatricyclo[7.2.1.0^{2,7]dodec-3-ene-3-carboxylate","BGA20049|methyl (1S,2R,7S,8S,9R)-8-[(2R)-2-(furan-3-yl)-2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethyl]-2,8-dimethyl-10-oxo-11-oxatricyclo[7.2.1.0^{2,7]dodec-3-ene-3-carboxylate",C27H36O11,"InChI=1S/C27H36O11/c1-26(15-9-19(38-24(15)33)27(2)14(23(32)34-3)5-4-6-18(26)27)10-16(13-7-8-35-12-13)36-25-22(31)21(30)20(29)17(11-28)37-25/h5,7-8,12,15-22,25,28-31H,4,6,9-11H2,1-3H3",CC1(C2CCC=C(C2(C3CC1C(=O)O3)C)C(=O)OC)CC(C4=COC=C4)OC5C(C(C(C(O5)CO)O)O)O,ZXGKLWUOGQDOTD-UHFFFAOYSA-N,"methyl 8-[2-(furan-3-yl)-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethyl]-2,8-dimethyl-10-oxo-11-oxatricyclo[7.2.1.02,7]dodec-3-ene-3-carboxylate",,,,"Angel Pharmatech Ltd.|Biosynth|Cheminformatics Friedrich-Schiller-University Jena|Cooke Chemical Co., Ltd|eMolecules|Mcule|Wikidata",Chemical Vendors|Curation Efforts|Research and Development,,536.6,165.0,953,1.2,38,4,11,8,536.225769,536.225769,0,1,0,11,0,11,0,0,0,0,0,0,0,20141023
85199548,"[5'-(Furan-3-yl)-8-hydroxy-8a-(hydroxymethyl)-6-methyl-2'-oxospiro[3,4,4a,6,7,8-hexahydronaphthalene-5,3'-oxolane]-1-yl]methyl acetate",,C22H28O7,"InChI=1S/C22H28O7/c1-13-8-19(25)22(12-23)16(11-28-14(2)24)4-3-5-18(22)21(13)9-17(29-20(21)26)15-6-7-27-10-15/h4,6-7,10,13,17-19,23,25H,3,5,8-9,11-12H2,1-2H3",CC1CC(C2(C(C13CC(OC3=O)C4=COC=C4)CCC=C2COC(=O)C)CO)O,TUNYAQLSSZEZSG-UHFFFAOYSA-N,"[5'-(furan-3-yl)-8-hydroxy-8a-(hydroxymethyl)-6-methyl-2'-oxospiro[3,4,4a,6,7,8-hexahydronaphthalene-5,3'-oxolane]-1-yl]methyl acetate",,,,Cheminformatics Friedrich-Schiller-University Jena|Wikidata,Curation Efforts|Research and Development,,404.5,106.0,703,1.8,29,2,7,5,404.183502,404.183502,0,1,0,6,0,6,0,0,0,0,0,0,0,20141023
85201817,"Methyl 8-[2-(furan-3-yl)-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethyl]-5-hydroxy-2,8-dimethyl-10-oxo-11-oxatricyclo[7.2.1.02,7]dodec-3-ene-3-carboxylate",,C27H36O12,"InChI=1S/C27H36O12/c1-26(9-16(12-4-5-36-11-12)37-25-22(32)21(31)20(30)17(10-28)38-25)14-8-19(39-24(14)34)27(2)15(23(33)35-3)6-13(29)7-18(26)27/h4-6,11,13-14,16-22,25,28-32H,7-10H2,1-3H3",CC1(C2CC(C3(C1CC(C=C3C(=O)OC)O)C)OC2=O)CC(C4=COC=C4)OC5C(C(C(C(O5)CO)O)O)O,GMZIBNWBLDPKAJ-UHFFFAOYSA-N,"methyl 8-[2-(furan-3-yl)-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethyl]-5-hydroxy-2,8-dimethyl-10-oxo-11-oxatricyclo[7.2.1.02,7]dodec-3-ene-3-carboxylate",,,,Cheminformatics Friedrich-Schiller-University Jena|Wikidata,Curation Efforts|Research and Development,,552.6,185.0,986,-0.1,39,5,12,8,552.220703,552.220703,0,1,0,12,0,12,0,0,0,0,0,0,0,20141023
85224778,"7-[2-(Furan-3-yl)-2-hydroxyethyl]-7,8-dimethyl-1,3,3a,4,5,6,6a,8,9,10-decahydrobenzo[d][2]benzofuran-3,10-diol",,C20H30O5,"InChI=1S/C20H30O5/c1-12-8-17(22)20-11-25-18(23)14(20)4-3-5-16(20)19(12,2)9-15(21)13-6-7-24-10-13/h6-7,10,12,14-18,21-23H,3-5,8-9,11H2,1-2H3",CC1CC(C23COC(C2CCCC3C1(C)CC(C4=COC=C4)O)O)O,TWSKOIUXIBVCDJ-UHFFFAOYSA-N,"7-[2-(furan-3-yl)-2-hydroxyethyl]-7,8-dimethyl-1,3,3a,4,5,6,6a,8,9,10-decahydrobenzo[d][2]benzofuran-3,10-diol",,,,Cheminformatics Friedrich-Schiller-University Jena|Wikidata,Curation Efforts|Research and Development,,350.4,83.1,498,2.4,25,3,5,3,350.209320,350.209320,0,1,0,8,0,8,0,0,0,0,0,0,0,20141023
85260191,CID 85260191,,C22H28O9,"InChI=1S/C22H28O9/c1-13(23)29-12-21-16(24)9-18(2,26)20(22(21,27)6-3-5-19(21)11-30-19)8-15(31-17(20)25)14-4-7-28-10-14/h4,7,10,15-16,24,26-27H,3,5-6,8-9,11-12H2,1-2H3",CC(=O)OCC12C(CC(C3(C1(CCCC24CO4)O)CC(OC3=O)C5=COC=C5)(C)O)O,ADEQWULKEXANSQ-UHFFFAOYSA-N,,,,,Cheminformatics Friedrich-Schiller-University Jena|Wikidata,Curation Efforts|Research and Development,,436.5,139.0,802,-0.7,31,3,9,4,436.173340,436.173340,0,1,0,7,0,7,0,0,0,0,0,0,0,20141023
90476116,"[(1S,2R,6R,7S,9S,12S)-1-[(2S)-2-acetyloxy-2-(furan-3-yl)ethyl]-11-hydroxy-12-methyl-8-oxospiro[10-oxatricyclo[7.2.1.02,7]dodecane-6,2'-oxirane]-7-yl]methyl acetate",,C24H30O9,"InChI=1S/C24H30O9/c1-13-19-20(27)24(12-30-14(2)25)18(5-4-7-22(24)11-31-22)23(13,21(28)33-19)9-17(32-15(3)26)16-6-8-29-10-16/h6,8,10,13,17-19,21,28H,4-5,7,9,11-12H2,1-3H3/t13-,17+,18-,19+,21?,22+,23-,24+/m1/s1",C[C@@H]1[C@H]2C(=O)[C@@]3([C@@H]([C@@]1(C(O2)O)C[C@@H](C4=COC=C4)OC(=O)C)CCC[C@]35CO5)COC(=O)C,KIOYVCPFPAIZEA-CHIIDUAPSA-N,"[(1S,2R,6R,7S,9S,12S)-1-[(2S)-2-acetyloxy-2-(furan-3-yl)ethyl]-11-hydroxy-12-methyl-8-oxospiro[10-oxatricyclo[7.2.1.02,7]dodecane-6,2'-oxirane]-7-yl]methyl acetate",,,,ChemMol|Japan Chemical Substance Dictionary (Nikkaji),Chemical Vendors|Governmental Organizations|Legacy Depositors,,462.5,125.0,844,1.2,33,1,9,8,462.188995,462.188995,0,1,0,8,7,1,0,0,0,0,0,0,0,20150216
92476337,"(3aR,5'S,6aS,7R,8S,10S,10aR)-5'-(furan-3-yl)-10-hydroxy-8-methylspiro[3a,4,5,6,6a,8,9,10-octahydro-1H-benzo[d][2]benzofuran-7,3'-oxolane]-2',3-dione",,C20H24O6,"InChI=1S/C20H24O6/c1-11-7-16(21)20-10-25-17(22)13(20)3-2-4-15(20)19(11)8-14(26-18(19)23)12-5-6-24-9-12/h5-6,9,11,13-16,21H,2-4,7-8,10H2,1H3/t11-,13-,14-,15+,16-,19+,20-/m0/s1",C[C@H]1C[C@@H]([C@@]23COC(=O)[C@@H]2CCC[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)O,YIPMKFWEORGSOZ-WAXYWRFZSA-N,"(3aR,5'S,6aS,7R,8S,10S,10aR)-5'-(furan-3-yl)-10-hydroxy-8-methylspiro[3a,4,5,6,6a,8,9,10-octahydro-1H-benzo[d][2]benzofuran-7,3'-oxolane]-2',3-dione",,,,Cheminformatics Friedrich-Schiller-University Jena,Research and Development,,360.4,86.0,634,2.2,26,1,6,1,360.157288,360.157288,0,1,0,7,7,0,0,0,0,0,0,0,0,20151210
93326886,"(4aS,5'R,7R,8R,8aR)-5'-(furan-3-yl)-4a-hydroxy-4,7-dimethylspiro[5,6,7,8a-tetrahydro-1H-naphthalene-8,3'-oxolane]-2,2'-dione",,C19H22O5,"InChI=1S/C19H22O5/c1-11-3-5-19(22)12(2)7-14(20)8-16(19)18(11)9-15(24-17(18)21)13-4-6-23-10-13/h4,6-7,10-11,15-16,22H,3,5,8-9H2,1-2H3/t11-,15-,16-,18-,19-/m1/s1",C[C@@H]1CC[C@@]2([C@@H]([C@@]13C[C@@H](OC3=O)C4=COC=C4)CC(=O)C=C2C)O,DLHZVTVUHATYAU-XCHHOXJDSA-N,"(4aS,5'R,7R,8R,8aR)-5'-(furan-3-yl)-4a-hydroxy-4,7-dimethylspiro[5,6,7,8a-tetrahydro-1H-naphthalene-8,3'-oxolane]-2,2'-dione",,,,Cheminformatics Friedrich-Schiller-University Jena|ZINC,Chemical Vendors|Legacy Depositors|Research and Development,,330.4,76.7,611,1.1,24,1,5,1,330.146729,330.146729,0,1,0,5,5,0,0,0,0,0,0,0,0,20151210
93326887,"(4aS,5'R,7S,8R,8aR)-5'-(furan-3-yl)-4a-hydroxy-4,7-dimethylspiro[5,6,7,8a-tetrahydro-1H-naphthalene-8,3'-oxolane]-2,2'-dione",,C19H22O5,"InChI=1S/C19H22O5/c1-11-3-5-19(22)12(2)7-14(20)8-16(19)18(11)9-15(24-17(18)21)13-4-6-23-10-13/h4,6-7,10-11,15-16,22H,3,5,8-9H2,1-2H3/t11-,15+,16+,18+,19+/m0/s1",C[C@H]1CC[C@@]2([C@@H]([C@@]13C[C@@H](OC3=O)C4=COC=C4)CC(=O)C=C2C)O,DLHZVTVUHATYAU-LKSXTJLYSA-N,"(4aS,5'R,7S,8R,8aR)-5'-(furan-3-yl)-4a-hydroxy-4,7-dimethylspiro[5,6,7,8a-tetrahydro-1H-naphthalene-8,3'-oxolane]-2,2'-dione",,,,Cheminformatics Friedrich-Schiller-University Jena|ZINC,Chemical Vendors|Legacy Depositors|Research and Development,,330.4,76.7,611,1.1,24,1,5,1,330.146729,330.146729,0,1,0,5,5,0,0,0,0,0,0,0,0,20151210
93326888,"(4aR,5'R,7S,8R,8aR)-5'-(furan-3-yl)-4a-hydroxy-4,7-dimethylspiro[5,6,7,8a-tetrahydro-1H-naphthalene-8,3'-oxolane]-2,2'-dione",,C19H22O5,"InChI=1S/C19H22O5/c1-11-3-5-19(22)12(2)7-14(20)8-16(19)18(11)9-15(24-17(18)21)13-4-6-23-10-13/h4,6-7,10-11,15-16,22H,3,5,8-9H2,1-2H3/t11-,15+,16+,18+,19-/m0/s1",C[C@H]1CC[C@]2([C@@H]([C@@]13C[C@@H](OC3=O)C4=COC=C4)CC(=O)C=C2C)O,DLHZVTVUHATYAU-XLQOQZPVSA-N,"(4aR,5'R,7S,8R,8aR)-5'-(furan-3-yl)-4a-hydroxy-4,7-dimethylspiro[5,6,7,8a-tetrahydro-1H-naphthalene-8,3'-oxolane]-2,2'-dione",,,,Cheminformatics Friedrich-Schiller-University Jena|ZINC,Chemical Vendors|Legacy Depositors|Research and Development,,330.4,76.7,611,1.1,24,1,5,1,330.146729,330.146729,0,1,0,5,5,0,0,0,0,0,0,0,0,20151210
95224638,"(1R,5'S,8S,9R,10R)-5'-(furan-3-yl)-1-hydroxy-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4(12)-ene-9,3'-oxolane]-2',3-dione",,C19H20O6,"InChI=1S/C19H20O6/c1-10-7-19(22)15-12(16(20)25-19)3-2-4-13(15)18(10)8-14(24-17(18)21)11-5-6-23-9-11/h5-6,9-10,13-14,22H,2-4,7-8H2,1H3/t10-,13+,14+,18-,19-/m1/s1",C[C@@H]1C[C@@]2(C3=C(CCC[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)C(=O)O2)O,LIGLPZJMSAQJSF-NODSHJPDSA-N,"(1R,5'S,8S,9R,10R)-5'-(furan-3-yl)-1-hydroxy-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4(12)-ene-9,3'-oxolane]-2',3-dione",,,,Cheminformatics Friedrich-Schiller-University Jena|ZINC,Chemical Vendors|Legacy Depositors|Research and Development,,344.4,86.0,683,1.6,25,1,6,1,344.125977,344.125977,0,1,0,5,5,0,0,0,0,0,0,0,0,20151211
95224639,"(1R,5'S,8S,9R,10S)-5'-(furan-3-yl)-1-hydroxy-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4(12)-ene-9,3'-oxolane]-2',3-dione",,C19H20O6,"InChI=1S/C19H20O6/c1-10-7-19(22)15-12(16(20)25-19)3-2-4-13(15)18(10)8-14(24-17(18)21)11-5-6-23-9-11/h5-6,9-10,13-14,22H,2-4,7-8H2,1H3/t10-,13-,14-,18+,19+/m0/s1",C[C@H]1C[C@@]2(C3=C(CCC[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)C(=O)O2)O,LIGLPZJMSAQJSF-AZXIGNNESA-N,"(1R,5'S,8S,9R,10S)-5'-(furan-3-yl)-1-hydroxy-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4(12)-ene-9,3'-oxolane]-2',3-dione",,,,Cheminformatics Friedrich-Schiller-University Jena|ZINC,Chemical Vendors|Legacy Depositors|Research and Development,,344.4,86.0,683,1.6,25,1,6,1,344.125977,344.125977,0,1,0,5,5,0,0,0,0,0,0,0,0,20151211
95224641,"(1S,5'S,8S,9R,10S)-5'-(furan-3-yl)-1-hydroxy-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4(12)-ene-9,3'-oxolane]-2',3-dione",,C19H20O6,"InChI=1S/C19H20O6/c1-10-7-19(22)15-12(16(20)25-19)3-2-4-13(15)18(10)8-14(24-17(18)21)11-5-6-23-9-11/h5-6,9-10,13-14,22H,2-4,7-8H2,1H3/t10-,13-,14-,18+,19-/m0/s1",C[C@H]1C[C@]2(C3=C(CCC[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)C(=O)O2)O,LIGLPZJMSAQJSF-XXXCRBCVSA-N,"(1S,5'S,8S,9R,10S)-5'-(furan-3-yl)-1-hydroxy-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4(12)-ene-9,3'-oxolane]-2',3-dione",,,,Cheminformatics Friedrich-Schiller-University Jena|ZINC,Chemical Vendors|Legacy Depositors|Research and Development,,344.4,86.0,683,1.6,25,1,6,1,344.125977,344.125977,0,1,0,5,5,0,0,0,0,0,0,0,0,20151211
98760153,"(1S,5'S,8R,9R,10R)-5'-(furan-3-yl)-1-hydroxy-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4(12)-ene-9,3'-oxolane]-2',3-dione",,C19H20O6,"InChI=1S/C19H20O6/c1-10-7-19(22)15-12(16(20)25-19)3-2-4-13(15)18(10)8-14(24-17(18)21)11-5-6-23-9-11/h5-6,9-10,13-14,22H,2-4,7-8H2,1H3/t10-,13-,14+,18-,19+/m1/s1",C[C@@H]1C[C@]2(C3=C(CCC[C@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)C(=O)O2)O,LIGLPZJMSAQJSF-JNVXXRFNSA-N,"(1S,5'S,8R,9R,10R)-5'-(furan-3-yl)-1-hydroxy-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4(12)-ene-9,3'-oxolane]-2',3-dione",,,,Cheminformatics Friedrich-Schiller-University Jena|ZINC,Chemical Vendors|Legacy Depositors|Research and Development,,344.4,86.0,683,1.6,25,1,6,1,344.125977,344.125977,0,1,0,5,5,0,0,0,0,0,0,0,0,20151211
98760154,"(1R,5'S,8R,9R,10R)-5'-(furan-3-yl)-1-hydroxy-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4(12)-ene-9,3'-oxolane]-2',3-dione",,C19H20O6,"InChI=1S/C19H20O6/c1-10-7-19(22)15-12(16(20)25-19)3-2-4-13(15)18(10)8-14(24-17(18)21)11-5-6-23-9-11/h5-6,9-10,13-14,22H,2-4,7-8H2,1H3/t10-,13-,14+,18-,19-/m1/s1",C[C@@H]1C[C@@]2(C3=C(CCC[C@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)C(=O)O2)O,LIGLPZJMSAQJSF-ZIVOIJOPSA-N,"(1R,5'S,8R,9R,10R)-5'-(furan-3-yl)-1-hydroxy-10-methylspiro[2-oxatricyclo[6.3.1.04,12]dodec-4(12)-ene-9,3'-oxolane]-2',3-dione",,,,Cheminformatics Friedrich-Schiller-University Jena|ZINC,Chemical Vendors|Legacy Depositors|Research and Development,,344.4,86.0,683,1.6,25,1,6,1,344.125977,344.125977,0,1,0,5,5,0,0,0,0,0,0,0,0,20151211
100885358,"(4aR,5'R,7S,8R,8aS)-5'-(furan-3-yl)-4a-hydroxy-4,7-dimethylspiro[5,6,7,8a-tetrahydro-1H-naphthalene-8,3'-oxolane]-2,2'-dione",,C19H22O5,"InChI=1S/C19H22O5/c1-11-3-5-19(22)12(2)7-14(20)8-16(19)18(11)9-15(24-17(18)21)13-4-6-23-10-13/h4,6-7,10-11,15-16,22H,3,5,8-9H2,1-2H3/t11-,15+,16-,18+,19-/m0/s1",C[C@H]1CC[C@]2([C@H]([C@@]13C[C@@H](OC3=O)C4=COC=C4)CC(=O)C=C2C)O,DLHZVTVUHATYAU-WVMUAMTGSA-N,"(4aR,5'R,7S,8R,8aS)-5'-(furan-3-yl)-4a-hydroxy-4,7-dimethylspiro[5,6,7,8a-tetrahydro-1H-naphthalene-8,3'-oxolane]-2,2'-dione",,,,Cheminformatics Friedrich-Schiller-University Jena|ZINC,Chemical Vendors|Legacy Depositors|Research and Development,,330.4,76.7,611,1.1,24,1,5,1,330.146729,330.146729,0,1,0,5,5,0,0,0,0,0,0,0,0,20151211
100919408,CID 100919408,,C24H30O9,"InChI=1S/C24H30O9/c1-13-19(27)20(28)24(12-30-14(2)25)18(5-4-7-22(24)11-31-22)23(13)9-17(16-6-8-29-10-16)33-21(23)32-15(3)26/h6,8,10,13,17-19,21,27H,4-5,7,9,11-12H2,1-3H3/t13-,17+,18+,19-,21-,22+,23-,24-/m1/s1",C[C@@H]1[C@H](C(=O)[C@]2([C@H]([C@@]13C[C@H](O[C@H]3OC(=O)C)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)O,MVZLPYVWRQUGCU-WLVTVYKSSA-N,,,,,Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations,,462.5,125.0,844,1.2,33,1,9,6,462.188995,462.188995,0,1,0,8,8,0,0,0,0,0,0,0,0,20151211
100919409,CID 100919409,,C23H30O8,"InChI=1S/C23H30O8/c1-13-18(25)19(26)23(12-29-14(2)24)17(5-4-7-21(23)11-30-21)22(13)9-16(31-20(22)27-3)15-6-8-28-10-15/h6,8,10,13,16-18,20,25H,4-5,7,9,11-12H2,1-3H3/t13-,16+,17+,18-,20-,21+,22-,23-/m1/s1",C[C@@H]1[C@H](C(=O)[C@]2([C@H]([C@@]13C[C@H](O[C@H]3OC)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)O,AOTNSTDUTWOCAG-JNJBJXLPSA-N,,,,,Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations,,434.5,108.0,756,1.2,31,1,8,5,434.194061,434.194061,0,1,0,8,8,0,0,0,0,0,0,0,0,20151211
100919410,CID 100919410,,C23H30O8,"InChI=1S/C23H30O8/c1-13-18(25)19(26)23(12-29-14(2)24)17(5-4-7-21(23)11-30-21)22(13)9-16(31-20(22)27-3)15-6-8-28-10-15/h6,8,10,13,16-18,20,25H,4-5,7,9,11-12H2,1-3H3/t13-,16+,17+,18-,20+,21+,22-,23-/m1/s1",C[C@@H]1[C@H](C(=O)[C@]2([C@H]([C@@]13C[C@H](O[C@@H]3OC)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)O,AOTNSTDUTWOCAG-LYELGIJRSA-N,,,,,Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations,,434.5,108.0,756,1.2,31,1,8,5,434.194061,434.194061,0,1,0,8,8,0,0,0,0,0,0,0,0,20151211
100919413,CID 100919413,,C23H30O8,"InChI=1S/C23H30O8/c1-13-18(26)19(30-14(2)25)23(11-24)17(5-4-7-21(23)12-29-21)22(13)9-16(31-20(22)27-3)15-6-8-28-10-15/h6,8,10,13,16-17,19-20,24H,4-5,7,9,11-12H2,1-3H3/t13-,16-,17-,19+,20-,21+,22-,23+/m1/s1",C[C@@H]1C(=O)[C@@H]([C@@]2([C@@H]([C@@]13C[C@@H](O[C@H]3OC)C4=COC=C4)CCC[C@]25CO5)CO)OC(=O)C,MXHDUSUVLZPEPU-LEFSVGGLSA-N,,,,,Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations,,434.5,108.0,756,1.2,31,1,8,5,434.194061,434.194061,0,1,0,8,8,0,0,0,0,0,0,0,0,20151211
100919414,CID 100919414,,C23H30O8,"InChI=1S/C23H30O8/c1-13-18(25)19(26)23(12-29-14(2)24)17(5-4-7-21(23)11-30-21)22(13)9-16(31-20(22)27-3)15-6-8-28-10-15/h6,8,10,13,16-17,19-20,26H,4-5,7,9,11-12H2,1-3H3/t13-,16-,17-,19+,20-,21+,22-,23+/m1/s1",C[C@@H]1C(=O)[C@@H]([C@@]2([C@@H]([C@@]13C[C@@H](O[C@H]3OC)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)O,KWYPDYJVSNSDPA-LEFSVGGLSA-N,,,,,Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations,,434.5,108.0,756,1.2,31,1,8,5,434.194061,434.194061,0,1,0,8,8,0,0,0,0,0,0,0,0,20151211
100988743,CID 100988743,,C24H30O9,"InChI=1S/C24H30O9/c1-13-19(32-15(3)26)20(27)24(12-30-14(2)25)18(5-4-7-22(24)11-31-22)23(13)9-17(33-21(23)28)16-6-8-29-10-16/h6,8,10,13,17-19,21,28H,4-5,7,9,11-12H2,1-3H3/t13-,17+,18-,19+,21+,22+,23-,24+/m1/s1",C[C@@H]1[C@@H](C(=O)[C@@]2([C@@H]([C@@]13C[C@H](O[C@@H]3O)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)OC(=O)C,KLOIDVUGQLYVOO-QYVGYWIBSA-N,,,,,Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations,,462.5,125.0,844,1.2,33,1,9,6,462.188995,462.188995,0,1,0,8,8,0,0,0,0,0,0,0,0,20151215
101030483,"[(4R,4aR,5S,5'R,7R,8R,8aS)-5-acetyloxy-5'-(furan-3-yl)-4-hydroxy-4-(hydroxymethyl)-7-methyl-2'-oxospiro[2,3,5,6,7,8a-hexahydro-1H-naphthalene-8,3'-oxolane]-4a-yl]methyl acetate",,C24H32O9,"InChI=1S/C24H32O9/c1-14-9-20(32-16(3)27)24(13-31-15(2)26)19(5-4-7-22(24,29)12-25)23(14)10-18(33-21(23)28)17-6-8-30-11-17/h6,8,11,14,18-20,25,29H,4-5,7,9-10,12-13H2,1-3H3/t14-,18-,19-,20+,22+,23-,24+/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@@]13C[C@@H](OC3=O)C4=COC=C4)CCC[C@@]2(CO)O)COC(=O)C)OC(=O)C,QPUCGJQSCGETTO-AUBWASTASA-N,"[(4R,4aR,5S,5'R,7R,8R,8aS)-5-acetyloxy-5'-(furan-3-yl)-4-hydroxy-4-(hydroxymethyl)-7-methyl-2'-oxospiro[2,3,5,6,7,8a-hexahydro-1H-naphthalene-8,3'-oxolane]-4a-yl]methyl acetate",,,,Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations,,464.5,133.0,799,1.3,33,2,9,7,464.204620,464.204620,0,1,0,7,7,0,0,0,0,0,0,0,0,20151215
101070702,"[(4aR,5S,5'S,7R,8S,8aS)-5-acetyloxy-5'-(furan-3-yl)-7-methyl-4-methylidene-2'-oxospiro[2,3,5,6,7,8a-hexahydro-1H-naphthalene-8,3'-oxolane]-4a-yl]methyl acetate",,C24H30O7,"InChI=1S/C24H30O7/c1-14-6-5-7-20-23(11-19(31-22(23)27)18-8-9-28-12-18)15(2)10-21(30-17(4)26)24(14,20)13-29-16(3)25/h8-9,12,15,19-21H,1,5-7,10-11,13H2,2-4H3/t15-,19+,20-,21+,23+,24+/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@]13C[C@H](OC3=O)C4=COC=C4)CCCC2=C)COC(=O)C)OC(=O)C,INHWSYBCYKYMNX-ACTPRASESA-N,"[(4aR,5S,5'S,7R,8S,8aS)-5-acetyloxy-5'-(furan-3-yl)-7-methyl-4-methylidene-2'-oxospiro[2,3,5,6,7,8a-hexahydro-1H-naphthalene-8,3'-oxolane]-4a-yl]methyl acetate",,,,Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations,,430.5,92.0,776,3.3,31,0,7,6,430.199158,430.199158,0,1,0,6,6,0,0,0,0,0,0,0,0,20151217
101070703,CID 101070703,,C24H30O8,"InChI=1S/C24H30O8/c1-14-9-20(31-16(3)26)24(13-29-15(2)25)19(5-4-7-22(24)12-30-22)23(14)10-18(32-21(23)27)17-6-8-28-11-17/h6,8,11,14,18-20H,4-5,7,9-10,12-13H2,1-3H3/t14-,18+,19-,20+,22+,23+,24+/m1/s1",C[C@@H]1C[C@@H]([C@@]2([C@@H]([C@]13C[C@H](OC3=O)C4=COC=C4)CCC[C@]25CO5)COC(=O)C)OC(=O)C,AFRNHJDBERWLNW-VQSMGOMNSA-N,,,,,Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations,,446.5,105.0,812,2.3,32,0,8,6,446.194061,446.194061,0,1,0,7,7,0,0,0,0,0,0,0,0,20151217
