SMILES,PG Explainer_auroc,PG Explainer_ap,PG Explainer_ap_baseline,Integrated Gradients_auroc,Integrated Gradients_ap,Integrated Gradients_ap_baseline,Saliency_auroc,Saliency_ap,Saliency_ap_baseline,SHAP Sampling_auroc,SHAP Sampling_ap,SHAP Sampling_ap_baseline,Input x Gradient_auroc,Input x Gradient_ap,Input x Gradient_ap_baseline,GNN Explainer_auroc,GNN Explainer_ap,GNN Explainer_ap_baseline,SubgraphX_auroc,SubgraphX_ap,SubgraphX_ap_baseline
O=S1(=O)C(CCCCl)Oc2ccc(Cl)cc2N1c1ccccc1,0.5,0.30434782608695654,0.30434782608695654,1.0,1.0,0.30434782608695654,1.0,1.0,0.30434782608695654,1.0,1.0,0.30434782608695654,1.0,1.0,0.30434782608695654,0.5,0.30434782608695654,0.30434782608695654,0.6875,0.4117647058823529,0.30434782608695654
CC(CCC(=O)NCC(C)S(=O)(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.5,0.19444444444444445,0.19444444444444445,1.0,1.0,0.19444444444444445,1.0,1.0,0.19444444444444445,1.0,1.0,0.19444444444444445,1.0,1.0,0.19444444444444445,0.5,0.19444444444444445,0.19444444444444445,0.7241379310344828,0.30434782608695654,0.19444444444444445
Nc1cc(NCC2CCCS2(=O)=O)ccc1S(N)(=O)=O,0.5,0.35,0.35,1.0,1.0,0.35,1.0,1.0,0.35,1.0,1.0,0.35,1.0,1.0,0.35,0.5,0.35,0.35,0.9230769230769231,0.7777777777777778,0.35
O=S(=O)(NCC1CCCCC1)C1CCNCC1,0.5,0.4117647058823529,0.4117647058823529,1.0,1.0,0.4117647058823529,1.0,1.0,0.4117647058823529,1.0,1.0,0.4117647058823529,1.0,1.0,0.4117647058823529,0.5,0.4117647058823529,0.4117647058823529,1.0,1.0,0.4117647058823529
N#CC(C#N)S(=O)(=O)c1ccc(C2=c3cc4c5c(c3Oc3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)c(S(=O)(=O)O)c1,0.5,0.15217391304347827,0.15217391304347827,1.0,1.0,0.15217391304347827,1.0,1.0,0.15217391304347827,1.0,1.0,0.15217391304347827,1.0,1.0,0.15217391304347827,0.5,0.15217391304347827,0.15217391304347827,0.9487179487179488,0.6363636363636364,0.15217391304347827
N#CC(Cc1cc(F)c(F)c(F)c1)S(=O)(=O)CCC(F)(F)F,0.5,0.3181818181818182,0.3181818181818182,1.0,1.0,0.3181818181818182,1.0,1.0,0.3181818181818182,1.0,1.0,0.3181818181818182,1.0,1.0,0.3181818181818182,0.5,0.3181818181818182,0.3181818181818182,1.0,1.0,0.3181818181818182
CC(NCCC(C)S(N)(=O)=O)c1c[nH]c(=O)c2ccccc12,0.5,0.3181818181818182,0.3181818181818182,1.0,1.0,0.3181818181818182,1.0,1.0,0.3181818181818182,1.0,1.0,0.3181818181818182,1.0,1.0,0.3181818181818182,0.5,0.3181818181818182,0.3181818181818182,0.9333333333333333,0.7777777777777778,0.3181818181818182
Cc1ccc2nc(N(Cc3ccco3)C(=O)Cc3ccc(S(=O)(=O)C(C)C)cc3)sc2c1,0.5,0.21875,0.21875,1.0,1.0,0.21875,1.0,1.0,0.21875,1.0,0.9999999999999998,0.21875,1.0,1.0,0.21875,0.5,0.21875,0.21875,0.9199999999999999,0.6363636363636364,0.21875
CC1(CNS(=O)(=O)C2CCS(=O)(=O)CC2)CCNCC1,0.5,0.35,0.35,1.0,1.0,0.35,1.0,1.0,0.35,1.0,1.0,0.35,1.0,1.0,0.35,0.5,0.35,0.35,0.9230769230769231,0.7777777777777778,0.35
O=C(NCCCCc1ccccc1)c1cccc(C2N(c3cccc4cccnc34)C(=O)CS2(=O)=O)c1,0.5,0.1891891891891892,0.1891891891891892,1.0,1.0,0.1891891891891892,1.0,1.0,0.1891891891891892,1.0,1.0,0.1891891891891892,1.0,1.0,0.1891891891891892,0.5,0.1891891891891892,0.1891891891891892,1.0,1.0,0.1891891891891892
COc1ccc(N2CC(C(=O)N3CCC(S(C)(=O)=O)C3)CC2=O)cc1,0.5,0.28,0.28,1.0,1.0,0.28,1.0,1.0,0.28,1.0,0.9999999999999998,0.28,1.0,1.0,0.28,0.5,0.28,0.28,0.9722222222222222,0.875,0.28
