SMILES,PG Explainer_auroc,PG Explainer_ap,PG Explainer_ap_baseline,Integrated Gradients_auroc,Integrated Gradients_ap,Integrated Gradients_ap_baseline,Saliency_auroc,Saliency_ap,Saliency_ap_baseline,SHAP Sampling_auroc,SHAP Sampling_ap,SHAP Sampling_ap_baseline,Input x Gradient_auroc,Input x Gradient_ap,Input x Gradient_ap_baseline,GNN Explainer_auroc,GNN Explainer_ap,GNN Explainer_ap_baseline,SubgraphX_auroc,SubgraphX_ap,SubgraphX_ap_baseline
CCC(O)C(O)CC=O.CCOC(CC1OC1CC)OCC.O.P,1.0,1.0,0.125,1.0,1.0,0.125,1.0,1.0,0.125,1.0,1.0,0.125,1.0,1.0,0.125,1.0,1.0,0.125,0.4523809523809524,0.125,0.125
CC(C=O)c1c(C#N)cccc1C#N,1.0,1.0,0.21428571428571427,1.0,1.0,0.21428571428571427,1.0,1.0,0.21428571428571427,1.0,1.0,0.21428571428571427,1.0,1.0,0.21428571428571427,1.0,1.0,0.21428571428571427,1.0,1.0,0.21428571428571427
CC1(C)C(C)(C)C1(C=O)N1CC2CNCC2C1,1.0,1.0,0.17647058823529413,1.0,1.0,0.17647058823529413,1.0,1.0,0.17647058823529413,1.0,1.0,0.17647058823529413,1.0,1.0,0.17647058823529413,1.0,1.0,0.17647058823529413,1.0,1.0,0.17647058823529413
CN(C)CC1(O)CCN(CCC(NC(=O)c2nc3cc4c(nc3s2)CCC(C(C)(C)C)C4)c2ccc(-c3c[nH]c(=O)c(F)c3)cc2)CC1.O=CO,1.0,1.0,0.058823529411764705,1.0,1.0,0.058823529411764705,1.0,1.0,0.058823529411764705,1.0,1.0,0.058823529411764705,1.0,1.0,0.058823529411764705,1.0,1.0,0.058823529411764705,0.4791666666666667,0.058823529411764705,0.058823529411764705
O=Cc1ccc(O)c(O)c1.O=Cc1ccc(O)c(OCc2ccccc2)c1,1.0,1.0,0.2222222222222222,0.75,0.6111111111111112,0.2222222222222222,0.75,0.611111111111111,0.2222222222222222,1.0,1.0,0.2222222222222222,0.75,0.6111111111111112,0.2222222222222222,0.75,0.611111111111111,0.2222222222222222,0.4523809523809524,0.2222222222222222,0.2222222222222222
Cc1ccc(C2C=C3C(=O)N(CC(=O)N4CCC(C=O)CC4)CC(C)(C)N3N2)cc1,1.0,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.1
CCCN1CC2CN(C(=O)c3ccccc3C(F)(F)F)C(c3cccc(F)c3)C2C1.O=CO,1.0,1.0,0.09090909090909091,1.0,1.0,0.09090909090909091,1.0,1.0,0.09090909090909091,1.0,1.0,0.09090909090909091,1.0,1.0,0.09090909090909091,1.0,1.0,0.09090909090909091,0.4666666666666667,0.09090909090909091,0.09090909090909091
CCc1ccccc1-c1cc(C=O)cs1,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
CN(C)C=C(Br)C(=CC=O)C(F)F,1.0,1.0,0.23076923076923078,1.0,1.0,0.23076923076923078,1.0,1.0,0.23076923076923078,1.0,1.0,0.23076923076923078,1.0,1.0,0.23076923076923078,1.0,1.0,0.23076923076923078,1.0,1.0,0.23076923076923078
O=CS1=c2ccccc2=CC=C1,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.25
O=CN(c1cc(Cl)ccc1O)C1(c2ccccc2)CCCC1,1.0,1.0,0.13636363636363635,1.0,1.0,0.13636363636363635,1.0,1.0,0.13636363636363635,1.0,1.0,0.13636363636363635,1.0,1.0,0.13636363636363635,1.0,1.0,0.13636363636363635,1.0,1.0,0.13636363636363635
CC.COc1cc2nccc(Oc3cccc(Nc4ccc(N5CCC(NSC6CC6)CC5)c(C(F)(F)F)c4)c3)c2cc1OC.NC=O,1.0,1.0,0.0625,1.0,1.0,0.0625,1.0,1.0,0.0625,1.0,1.0,0.0625,1.0,1.0,0.0625,1.0,1.0,0.0625,0.4777777777777778,0.0625,0.0625
CNC(O)CCC(C=O)NC,1.0,1.0,0.2727272727272727,1.0,1.0,0.2727272727272727,1.0,1.0,0.2727272727272727,1.0,1.0,0.2727272727272727,1.0,1.0,0.2727272727272727,1.0,1.0,0.2727272727272727,1.0,1.0,0.2727272727272727
O=Cc1ccc2[nH]c3ccc(N(c4ccccc4)c4ccccc4)cc3c2c1,1.0,1.0,0.10714285714285714,1.0,1.0,0.10714285714285714,1.0,1.0,0.10714285714285714,1.0,1.0,0.10714285714285714,1.0,1.0,0.10714285714285714,1.0,1.0,0.10714285714285714,0.8,0.23076923076923078,0.10714285714285714
O=CNN1CNNC1(O)O,1.0,1.0,0.3,1.0,1.0,0.3,1.0,1.0,0.3,1.0,1.0,0.3,1.0,1.0,0.3,1.0,1.0,0.3,1.0,1.0,0.3
Cc1cc(CO)c(C)c(C=O)c1C,1.0,1.0,0.23076923076923078,1.0,1.0,0.23076923076923078,1.0,1.0,0.23076923076923078,1.0,1.0,0.23076923076923078,1.0,1.0,0.23076923076923078,1.0,1.0,0.23076923076923078,1.0,1.0,0.23076923076923078
CC1CCc2c(sc3nc(CN4CCOCC4)nc(Oc4cccc(C=O)c4)c23)C1,1.0,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.1,1.0,1.0,0.1
Cc1nccn1-c1ccc(C=O)cc1F,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
C=CC(C)=O.CCO.Cc1cnc2c(F)ccc(F)c2n1.Cn1c(C=O)nc2c3cccnc3ccc21.Cn1c(CCc2cnc3c(F)ccc(F)c3n2)nc2c3cccnc3ccc21.Cn1c(CCc2cnc3c(F)ccc(F)c3n2)nc2c3cccnc3ccc21.Nc1c(F)ccc(F)c1N.O=S(=O)(O)O.O=[N+]([O-])c1c(F)ccc(F)c1[N+](=O)[O-].O=[N+]([O-])c1cc(F)c([N+](=O)[O-])cc1F.O=[N+]([O-])c1cc(F)cc([N+](=O)[O-])c1F.O=[N+]([O-])c1cc(F)ccc1F,1.0,1.0,0.018633540372670808,1.0,1.0,0.018633540372670808,1.0,1.0,0.018633540372670808,1.0,1.0,0.018633540372670808,1.0,1.0,0.018633540372670808,1.0,1.0,0.018633540372670808,0.4936708860759494,0.018633540372670808,0.018633540372670808
CC(C)c1cc2c(cc1C=O)C1(C)CCCC(C)(C)C1=C2,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,0.9722222222222222,0.75,0.14285714285714285
NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2sc(Cl)nc2-c2cccc(NC=O)c2)cc1,1.0,1.0,0.08823529411764706,1.0,1.0,0.08823529411764706,1.0,1.0,0.08823529411764706,1.0,1.0,0.08823529411764706,1.0,1.0,0.08823529411764706,1.0,1.0,0.08823529411764706,1.0,1.0,0.08823529411764706
[CH2-]c1c(C=O)c2ccccc2c2ccccc12.[Li+],1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.9333333333333333,0.6,0.16666666666666666
CC(CC(=O)N1CCOCC1)CC1CCCCC1.Cc1ccc(S(=O)(=O)n2cc(CN3CCC(C#N)(NC=O)C3)c3ccccc32)cc1,1.0,1.0,0.0625,1.0,1.0,0.0625,1.0,1.0,0.0625,1.0,1.0,0.0625,1.0,1.0,0.0625,1.0,1.0,0.0625,0.9666666666666667,0.5,0.0625
CCC(=N)C(C(=O)CC)c1ccc(CC(C=O)NI)cc1,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285
